holding_id,FIELD__id,MASIKAPLOT__id,s6q02,s6q03_hectares,s6q04,s6q05a,s6q05b,s6q06,s6q07,s6q08__1,s6q08__2,s6q08__3,s6q08__4,s6q08__5,s6q08__6,s6q08__7,s6q08__99,s6q09,s6q10__8,s6q10__9,s6q10__10,s6q10__11,s6q10__12,s6q10__13,s6q10__14,s6q10__115,s6q10__116,s6q10__117,s6q10__118,s6q10__119,s6q10__120,s6q10__121,s6q10__99,s6q10a,s6q11,s6q12__16,s6q12__17,s6q12__18,s6q12__19,s6q12__20,s6q12__21
00-09-26-25,5,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-09-36-27,1,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-09-36-27,1,2,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-09-40-71,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,Yes,No,No,No
00-09-40-71,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-09-44-34,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
00-09-44-34,1,2,CULTIVATED WITH CROPS,2,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-09-44-34,1,3,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-09-44-34,1,4,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,Yes,No,No
00-09-52-56,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-09-52-56,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,All - 100%,Yes,Yes,No,Yes,No,No,No
00-09-52-56,3,1,CULTIVATED WITH CROPS,1,INTERCROPPED,Yes,All - 100%,MANUAL IRRIGATION,No,,,,,,,,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-09-77-27,1,1,CULTIVATED WITH CROPS,20,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-09-84-29,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-09-84-29,1,2,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-09-96-39,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-10-74-29,1,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-11-18-53,1,1,CULTIVATED WITH CROPS,4,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-11-18-53,1,2,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-11-18-53,2,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-11-19-78,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-11-37-78,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-11-37-78,2,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-11-37-78,3,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-11-37-78,4,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-11-37-78,5,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-11-37-78,6,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-11-67-19,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-12-50-77,1,1,CULTIVATED WITH CROPS,2,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-12-50-77,2,1,CULTIVATED WITH CROPS,5,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-12-57-13,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-12-57-13,1,2,CULTIVATED WITH CROPS,0,PURE STAND,Yes,All - 100%,FLOODING/SURFACE/FURROW,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-12-62-64,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-12-73-56,1,1,CULTIVATED WITH CROPS,2,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-12-99-08,1,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-12-99-08,2,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-12-99-08,3,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-13-02-41,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-13-02-41,2,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-13-67-00,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-13-95-16,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-13-99-00,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
00-13-99-00,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-14-21-50,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-14-26-86,1,1,CULTIVATED WITH CROPS,2,PURE STAND,Yes,All - 100%,FLOODING/SURFACE/FURROW,No,,,,,,,,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,No,No,Yes,No,No,No
00-14-32-82,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,No,No,Yes,No,No,No
00-14-32-82,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-14-60-93,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-14-60-93,1,2,CULTIVATED WITH CROPS,4,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,Yes,No,No
00-14-61-05,2,1,CULTIVATED WITH CROPS,8,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-14-64-12,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-14-64-12,2,1,CULTIVATED WITH CROPS,3,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-14-64-12,3,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-14-71-49,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-14-77-27,1,1,CULTIVATED WITH CROPS,49,PURE STAND,No,,,No,,,,,,,,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-14-77-27,1,2,CULTIVATED WITH CROPS,24,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-14-77-27,1,3,CULTIVATED WITH CROPS,28,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-14-77-27,2,1,CULTIVATED WITH CROPS,6,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-14-77-27,2,2,TEMPORARILY LEFT FALLOW,6,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-14-81-09,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-14-81-09,2,1,A KITCHEN GARDEN/BACKYARD,1,INTERCROPPED,No,,,No,,,,,,,,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-15-07-77,2,1,CULTIVATED WITH CROPS,1,MIXED,No,,,Yes,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,Yes,No,No,No
00-15-19-93,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
00-15-26-33,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-15-26-48,1,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-15-26-48,2,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-15-55-52,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-15-55-52,1,2,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-15-55-52,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-15-55-52,3,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-15-56-71,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-00-42,1,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-00-42,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-10-68,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,All - 100%,Yes,Yes,No,No,Yes,No,No
00-16-10-68,3,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,Yes,No,No
00-16-10-68,4,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,Yes,No,No
00-16-15-75,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
00-16-15-75,1,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-16-15-75,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-16-15-75,3,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-16-31-75,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
00-16-31-75,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-16-31-75,3,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-31-75,3,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-31-75,4,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-31-75,5,1,A KITCHEN GARDEN/BACKYARD,0,PURE STAND,Yes,All - 100%,MANUAL IRRIGATION,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,Yes,No,No
00-16-31-75,5,2,A KITCHEN GARDEN/BACKYARD,0,PURE STAND,Yes,All - 100%,MANUAL IRRIGATION,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-16-33-74,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-33-74,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,Yes,No,No
00-16-33-74,3,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-16-47-99,1,1,CULTIVATED WITH CROPS,2,INTERCROPPED,No,,,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
00-16-49-08,1,1,CULTIVATED WITH CROPS,3,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-49-08,1,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-49-08,1,3,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-51-30,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
00-16-51-30,1,2,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-56-16,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-56-16,2,1,CULTIVATED WITH CROPS,0,PURE STAND,Yes,All - 100%,FLOODING/SURFACE/FURROW,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-64-17,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-72-45,1,1,CULTIVATED WITH CROPS,0,MIXED,Yes,All - 100%,FLOODING/SURFACE/FURROW,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-16-72-45,1,2,CULTIVATED WITH CROPS,0,MIXED,Yes,All - 100%,FLOODING/SURFACE/FURROW,No,,,,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-16-72-45,2,1,CULTIVATED WITH CROPS,1,MIXED,Yes,All - 100%,FLOODING/SURFACE/FURROW,No,,,,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-16-72-45,3,1,CULTIVATED WITH CROPS,3,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,One quarter - 25%,No,,,,,,No
00-16-76-09,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-17-21-50,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,Yes,No,No
00-17-33-50,3,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,No,Yes,No,No,No,No
00-17-33-50,4,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-17-36-62,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Half - 50%,No,,,,,,No
00-17-40-49,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-17-63-80,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-17-88-17,1,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-17-94-66,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-17-94-66,2,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-17-94-66,3,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-17-99-71,1,1,CULTIVATED WITH CROPS,2,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-18-43-49,1,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-18-43-49,2,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-18-46-49,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
00-18-74-52,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-18-83-43,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
00-18-83-43,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
00-19-02-95,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-19-26-13,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-19-26-13,2,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,Yes,No,No
00-19-32-34,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-19-32-34,1,2,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-19-35-62,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-19-35-67,1,1,CULTIVATED WITH CROPS,0,PURE STAND,Yes,All - 100%,FLOODING/SURFACE/FURROW,No,,,,,,,,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,No,No,Yes,No,No,No
00-19-39-75,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,No,Yes,No,No,No,No
00-19-39-75,2,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-19-64-31,1,1,CULTIVATED WITH CROPS,3,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-19-68-59,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-19-68-59,1,2,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-19-81-97,2,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-19-87-02,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-20-22-26,1,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
00-20-22-26,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-20-24-51,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-20-24-93,1,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-20-24-93,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-20-24-93,3,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-20-73-19,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-20-95-00,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
00-20-95-00,2,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
00-21-01-85,1,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-21-09-69,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-21-09-69,2,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-21-16-29,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-21-16-29,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-21-56-39,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
00-21-56-39,3,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
